filename acc loss adv_acc adv_loss nsr aer
id10270~x6uYqmx31kE~00005 1.0 0.03978538513183594 1.0 0.0364399254322052 0.01003662683069706 0.018105855211615562
id10270~x6uYqmx31kE~00004 1.0 0.00048744716332294047 1.0 0.0004528927383944392 0.010873123072087765 0.030344897881150246
id10272~0qqQJVFKpbA~00003 1.0 1.3188939094543457 1.0 1.3137789964675903 0.002648961264640093 0.0022780844010412693
id10273~MqKFZOAwUsg~00003 1.0 0.0054343827068805695 1.0 0.005013987887650728 0.007966014556586742 0.030605709180235863
id10274~wH6ebv-K8AA~00004 1.0 0.18651433289051056 1.0 0.18228742480278015 0.006186933722347021 0.01215741503983736
id10275~QjrBKqx_Xeo~00001 1.0 0.7298548817634583 1.0 0.7331669330596924 0.009010651148855686 0.013774530030786991
id10276~aaJo0S1lnhY~00003 1.0 0.0047608353197574615 1.0 0.0044948020949959755 0.010654444806277752 0.03849135339260101
id10276~aaJo0S1lnhY~00005 1.0 0.5518765449523926 1.0 0.5767835974693298 0.008020400069653988 0.01690993458032608
id10276~aaJo0S1lnhY~00004 1.0 0.05910477042198181 1.0 0.06114855781197548 0.01150895282626152 0.031089873984456062
id10277~SeXsHJ3fW1c~00003 1.0 0.18218965828418732 1.0 0.1616712063550949 0.014861558564007282 0.03508619964122772
id10277~SeXsHJ3fW1c~00001 1.0 0.30382978916168213 1.0 0.3104623258113861 0.014870375394821167 0.023545794188976288
id10277~SeXsHJ3fW1c~00005 1.0 1.3330494165420532 1.0 1.2110633850097656 0.01741933822631836 0.03430427238345146
id10278~fvX1Vtx3sNo~00004 1.0 6.294052582234144e-05 1.0 6.23445157543756e-05 0.006924019195139408 0.025049155578017235
id10278~fvX1Vtx3sNo~00002 1.0 0.0004312062228564173 1.0 0.00040058218291960657 0.0056637972593307495 0.020382262766361237
id10278~fvX1Vtx3sNo~00003 1.0 3.433168603805825e-05 1.0 3.218599158572033e-05 0.006334351375699043 0.03608451038599014
id10271~gO805KoL2RM~00005 1.0 0.020208539441227913 1.0 0.020271971821784973 0.005360359791666269 0.02505243755877018
id10271~gO805KoL2RM~00004 1.0 0.033627673983573914 1.0 0.034745026379823685 0.007070425897836685 0.01338699460029602
id10271~gO805KoL2RM~00002 1.0 0.0014003242831677198 1.0 0.0014577010879293084 0.0062141017988324165 0.01536163967102766
id10271~gO805KoL2RM~00001 1.0 0.013437538407742977 1.0 0.012852923013269901 0.005730210803449154 0.020444463938474655
id10279~IvOQNamNtF4~00003 1.0 0.4771578907966614 1.0 0.48492705821990967 0.013813827186822891 0.009086014702916145
id10280~PQBBKBYGWgU~00005 1.0 0.003383271163329482 1.0 0.0034937553573399782 0.026339124888181686 0.0552402138710022
id10280~PQBBKBYGWgU~00003 1.0 0.02383996732532978 1.0 0.019719041883945465 0.016213204711675644 0.03321909159421921
id10280~PQBBKBYGWgU~00001 1.0 0.5104721784591675 1.0 0.6517026424407959 0.02759961411356926 0.04797401651740074
id10280~PQBBKBYGWgU~00002 1.0 0.028275351971387863 1.0 0.029381217435002327 0.016305774450302124 0.041529081761837006
id10281~NHARUN9OhSo~00005 1.0 0.2718261778354645 1.0 0.2707265317440033 0.003142242319881916 0.01018157321959734
id10282~zGjY8J48FoE~00001 1.0 0.11166252195835114 1.0 0.11402103304862976 0.005148789845407009 0.03287380188703537
id10282~zGjY8J48FoE~00004 1.0 0.08796732872724533 1.0 0.08588173985481262 0.0048214141279459 0.012135123834013939
id10282~zGjY8J48FoE~00005 1.0 0.00544149661436677 1.0 0.005314389709383249 0.008668757975101471 0.02186322584748268
id10283~oGZsanLiXsY~00004 1.0 0.0020071377512067556 1.0 0.0019891730044037104 0.0032768817618489265 0.007633712142705917
