filename acc loss adv_acc adv_loss nsr aer
id10270~x6uYqmx31kE~00005 1.0 0.03978538513183594 0.0 3.3188157081604004 0.009530046954751015 0.6247817873954773
id10270~x6uYqmx31kE~00004 1.0 0.00048744716332294047 0.0 6.595371246337891 0.010277734138071537 0.6796190142631531
id10272~0qqQJVFKpbA~00003 1.0 1.3188939094543457 1.0 1.2860502004623413 0.002589845797047019 0.12000100314617157
id10273~MqKFZOAwUsg~00003 1.0 0.0054343827068805695 0.0 1.9113749265670776 0.0075013041496276855 0.7081177830696106
id10274~wH6ebv-K8AA~00004 1.0 0.18651433289051056 0.0 1.381974697113037 0.00596647011116147 0.3759589195251465
id10275~QjrBKqx_Xeo~00001 1.0 0.7298548817634583 0.0 11.024476051330566 0.008686806075274944 0.4866577088832855
id10276~aaJo0S1lnhY~00003 1.0 0.0047608353197574615 0.0 2.6830945014953613 0.010064219124615192 0.6380628943443298
id10276~aaJo0S1lnhY~00005 1.0 0.5518765449523926 0.0 2.8077030181884766 0.007628321647644043 0.4469079375267029
id10276~aaJo0S1lnhY~00004 1.0 0.05910477042198181 0.0 2.990121364593506 0.010856674052774906 0.6801283359527588
id10277~SeXsHJ3fW1c~00003 1.0 0.18218965828418732 1.0 0.2240321785211563 0.013923951424658298 0.6415771842002869
id10277~SeXsHJ3fW1c~00001 1.0 0.30382978916168213 1.0 0.040633682161569595 0.013947692699730396 0.6452136635780334
id10277~SeXsHJ3fW1c~00005 1.0 1.3330494165420532 0.0 7.427643299102783 0.016256894916296005 0.7176831364631653
id10278~fvX1Vtx3sNo~00004 1.0 6.294052582234144e-05 0.0 2.4694929122924805 0.006589903961867094 0.5864705443382263
id10278~fvX1Vtx3sNo~00002 1.0 0.0004312062228564173 0.0 5.413951396942139 0.00541418232023716 0.5696234107017517
id10278~fvX1Vtx3sNo~00003 1.0 3.433168603805825e-05 0.0 5.006812572479248 0.006010623183101416 0.6428421139717102
id10271~gO805KoL2RM~00005 1.0 0.020208539441227913 1.0 0.19134385883808136 0.0051475511863827705 0.5053824186325073
id10271~gO805KoL2RM~00004 1.0 0.033627673983573914 0.0 3.414562702178955 0.006754336878657341 0.48571711778640747
id10271~gO805KoL2RM~00002 1.0 0.0014003242831677198 1.0 0.07991377264261246 0.005965789780020714 0.49379435181617737
id10271~gO805KoL2RM~00001 1.0 0.013437538407742977 1.0 0.5781994462013245 0.005502207670360804 0.4941474497318268
id10279~IvOQNamNtF4~00003 1.0 0.4771578907966614 0.0 1.7021334171295166 0.013337955810129642 0.4644472002983093
id10280~PQBBKBYGWgU~00005 1.0 0.003383271163329482 0.0 2.377492904663086 0.02496655285358429 0.752899169921875
id10280~PQBBKBYGWgU~00003 1.0 0.02383996732532978 0.0 3.116870164871216 0.015419057570397854 0.6364451050758362
id10280~PQBBKBYGWgU~00001 1.0 0.5104721784591675 0.0 2.8728466033935547 0.02620699629187584 0.7310753464698792
id10280~PQBBKBYGWgU~00002 1.0 0.028275351971387863 0.0 1.7911779880523682 0.015507670119404793 0.6254647374153137
id10281~NHARUN9OhSo~00005 1.0 0.2718261778354645 1.0 0.2408812940120697 0.003059015842154622 0.1729785054922104
id10282~zGjY8J48FoE~00001 1.0 0.11166252195835114 0.0 3.0731348991394043 0.004937596153467894 0.42749202251434326
id10282~zGjY8J48FoE~00004 1.0 0.08796732872724533 1.0 0.24773800373077393 0.004639915190637112 0.3733408451080322
id10282~zGjY8J48FoE~00005 1.0 0.00544149661436677 0.0 4.845134258270264 0.00824469979852438 0.5430266857147217
id10283~oGZsanLiXsY~00004 1.0 0.0020071377512067556 1.0 0.0026076382491737604 0.0031557369511574507 0.26893317699432373
id10283~oGZsanLiXsY~00002 1.0 0.0021172980777919292 1.0 0.001702646492049098 0.00450754351913929 0.4376530647277832
id10283~oGZsanLiXsY~00005 1.0 0.0016496871830895543 1.0 0.007551812566816807 0.005197008606046438 0.38815560936927795
id10285~d-ZEojJk-rs~00002 1.0 1.7518607378005981 1.0 1.5880361795425415 0.0069853090681135654 0.6246611475944519
id10285~d-ZEojJk-rs~00005 1.0 0.3246355354785919 0.0 1.5760804414749146 0.0060737826861441135 0.5070545673370361
id10285~d-ZEojJk-rs~00003 1.0 0.8621955513954163 0.0 4.475096225738525 0.007406051270663738 0.6614344120025635
