filename acc loss adv_acc adv_loss nsr aer
right_8fe52b97_nohash_0 1.0 4.768370445162873e-07 1.0 2.9802276912960224e-06 0.0063143582083284855 1.1299920082092285
right_d9e9f554_nohash_1 1.0 8.344646857949556e-07 1.0 0.6514595746994019 0.014188212342560291 1.2585780620574951
right_c9b5ff26_nohash_2 1.0 0.0013052048161625862 1.0 0.013400723226368427 0.0037694554775953293 1.1145411729812622
right_cfbedff9_nohash_0 1.0 1.1920928244535389e-07 0.0 1.0292658805847168 0.0061074853874742985 1.1376760005950928
right_1b4c9b89_nohash_2 1.0 2.3841855067985307e-07 1.0 0.7909093499183655 0.005935469642281532 0.8931560516357422
right_5f01c798_nohash_0 1.0 0.002745432546362281 0.0 1.799912452697754 0.015410766936838627 1.2139878273010254
right_1f653d27_nohash_0 1.0 3.909988299710676e-05 0.0 1.0399997234344482 0.02443300373852253 1.338045597076416
right_e41a903b_nohash_0 1.0 8.237022848334163e-05 1.0 0.3544168472290039 0.004446608480066061 1.447562575340271
right_9a7c1f83_nohash_3 1.0 0.01088950876146555 1.0 0.37695056200027466 0.004054984077811241 0.9975599050521851
_silence__3911 1.0 0.01540406048297882 1.0 0.03731851279735565 0.0456242598593235 0.8349795341491699
_silence__3885 1.0 3.135155202471651e-05 1.0 0.0 0.02507909946143627 0.8107619285583496
_silence__2794 1.0 0.00044252615771256387 1.0 0.002410484477877617 0.0027518535498529673 0.30842286348342896
_silence__737 1.0 0.00030727434204891324 1.0 0.00019727191829588264 0.002245930954813957 0.06961249560117722
_silence__4698 1.0 0.0004037995240651071 1.0 6.83045873302035e-05 0.0024478931445628405 0.18055859208106995
_silence__1177 1.0 5.602820692729438e-06 1.0 4.172316494077677e-06 0.012191424146294594 0.2924264371395111
_silence__2711 1.0 0.0009652484441176057 1.0 0.024916909635066986 0.015317525714635849 0.6776276230812073
_silence__1245 1.0 0.00011646069469861686 1.0 8.77341881277971e-05 0.001749533461406827 0.05418993532657623
_silence__2321 1.0 0.0003407612966839224 1.0 0.0009825170272961259 0.0021296301856637 0.18873846530914307
_silence__58 1.0 0.0008459088858217001 1.0 0.0008417400531470776 0.001824721577577293 0.06425169855356216
_silence__2603 1.0 0.00016985881666187197 1.0 0.0006023023161105812 0.029000939801335335 0.3633304238319397
_silence__1775 1.0 4.529942543740617e-06 1.0 1.9550132492440753e-05 0.006985869258642197 0.24343499541282654
stop_f292725f_nohash_0 1.0 1.1920928244535389e-07 0.0 8.939042091369629 0.021322764456272125 1.4848746061325073
stop_c9b5ff26_nohash_3 1.0 8.344646857949556e-07 1.0 0.08110922574996948 0.004755124915391207 1.1854925155639648
stop_c22d3f18_nohash_1 1.0 2.264974000354414e-06 1.0 5.006777428206988e-06 0.0031686953734606504 0.9631239771842957
stop_1acc97de_nohash_0 1.0 4.887569048150908e-06 1.0 0.10956631600856781 0.0038046040572226048 1.0964124202728271
stop_ea356919_nohash_0 1.0 0.0 0.0 2.5929553508758545 0.019091375172138214 1.405320405960083
stop_893705bb_nohash_0 1.0 0.008779260329902172 1.0 0.2263946831226349 0.026512783020734787 1.4134918451309204
stop_ef2a3cfb_nohash_0 1.0 4.768370445162873e-07 1.0 0.0029996896628290415 0.0033344156108796597 1.04580557346344
stop_aa80f517_nohash_2 1.0 0.00024732868769206107 0.0 1.9391402006149292 0.0049552409909665585 1.4485392570495605
stop_8769c34c_nohash_0 1.0 9.524368942948058e-05 1.0 0.7536979913711548 0.008877390995621681 1.4703991413116455
stop_5eb5fc74_nohash_0 1.0 1.7881377516459906e-06 1.0 0.621300220489502 0.013675244525074959 1.4651389122009277
stop_105a0eea_nohash_0 1.0 1.1920928244535389e-07 1.0 0.4687668979167938 0.013602969236671925 1.429775595664978
stop_94de6a6a_nohash_2 1.0 0.0007709868368692696 0.0 3.7574574947357178 0.00391678512096405 0.8539260625839233
go_6b889021_nohash_0 1.0 0.027728917077183723 1.0 0.00040070133400149643 0.017973734065890312 1.7138315439224243
go_63f7a489_nohash_1 1.0 2.1934269170742482e-05 0.0 2.307746171951294 0.003888310631737113 0.8564255237579346
go_e49428d9_nohash_0 1.0 0.0004769618099089712 0.0 6.08933687210083 0.02123187854886055 1.7989481687545776
go_6b889021_nohash_1 1.0 0.18171821534633636 1.0 0.00010525626566959545 0.01525882724672556 1.7596489191055298
go_d5ca80c6_nohash_0 1.0 0.00013982271775603294 1.0 0.02999095991253853 0.006522500421851873 1.0277506113052368
go_4fd1443e_nohash_1 1.0 8.4638240878121e-06 1.0 0.050539035350084305 0.0030661870259791613 1.4212507009506226
go_ca4d5368_nohash_2 1.0 0.0024109601508826017 0.0 2.0904757976531982 0.003491327865049243 1.3041658401489258
go_aa80f517_nohash_2 1.0 0.02336202748119831 1.0 0.07336066663265228 0.004851092584431171 1.1332910060882568
go_4fd1443e_nohash_2 1.0 1.1324817933200393e-05 1.0 0.3627817630767822 0.006108513101935387 1.4144713878631592
go_62ff07ef_nohash_0 1.0 0.0061293961480259895 0.0 5.742865562438965 0.025138458237051964 1.9555853605270386
off_9e2ce5e3_nohash_1 1.0 0.0006432848167605698 1.0 0.015148711390793324 0.009795835241675377 0.721642017364502
off_0cb74144_nohash_4 1.0 0.0006822404102422297 0.0 5.845301628112793 0.009631126187741756 1.3636114597320557
off_8fe52b97_nohash_0 1.0 2.145764938177308e-06 1.0 0.015649721026420593 0.007193409837782383 0.9302515983581543
off_caedb73a_nohash_0 1.0 0.0004797023138962686 0.0 2.4864015579223633 0.0038816204760223627 1.4207267761230469
off_67961766_nohash_0 1.0 1.585470999998506e-05 0.0 1.9815614223480225 0.02232745848596096 1.6008360385894775
off_4c6167ca_nohash_5 1.0 0.00015162272029556334 1.0 0.0005855038180015981 0.006343109533190727 1.1528276205062866
off_6736bc64_nohash_0 1.0 4.994744449504651e-05 1.0 0.1530860811471939 0.007023833692073822 1.106113314628601
off_9dc1889e_nohash_0 1.0 0.00010764019680209458 0.0 1.9555652141571045 0.0151828583329916 1.4705085754394531
off_5e3dde6b_nohash_2 1.0 0.001980725908651948 0.0 2.7302889823913574 0.0036225817166268826 0.9037334322929382
