filename acc loss adv_acc adv_loss nsr aer
id10270~x6uYqmx31kE~00005 1.0 0.03978538513183594 0.0 2.889005661010742 0.009515303187072277 0.6473527550697327
id10270~x6uYqmx31kE~00004 1.0 0.00048744716332294047 0.0 9.91320514678955 0.010260592214763165 0.7005842924118042
id10272~0qqQJVFKpbA~00003 1.0 1.3188939094543457 1.0 1.4370287656784058 0.002590877003967762 0.12447439134120941
id10273~MqKFZOAwUsg~00003 1.0 0.0054343827068805695 0.0 13.129060745239258 0.007472698111087084 0.7413840889930725
id10274~wH6ebv-K8AA~00004 1.0 0.18651433289051056 0.0 1.4760140180587769 0.00596365612000227 0.3868184983730316
id10275~QjrBKqx_Xeo~00001 1.0 0.7298548817634583 0.0 12.268129348754883 0.008674263022840023 0.5164300203323364
id10276~aaJo0S1lnhY~00003 1.0 0.0047608353197574615 0.0 2.291773796081543 0.010075567290186882 0.6359593272209167
id10276~aaJo0S1lnhY~00005 1.0 0.5518765449523926 0.0 2.9715981483459473 0.007633427623659372 0.4539042115211487
id10276~aaJo0S1lnhY~00004 1.0 0.05910477042198181 0.0 1.9077082872390747 0.010845351032912731 0.7001885175704956
id10277~SeXsHJ3fW1c~00003 1.0 0.18218965828418732 1.0 0.24245387315750122 0.013887190259993076 0.66275554895401
id10277~SeXsHJ3fW1c~00001 1.0 0.30382978916168213 1.0 0.041289567947387695 0.013917052187025547 0.6493912935256958
id10277~SeXsHJ3fW1c~00005 1.0 1.3330494165420532 0.0 6.220980167388916 0.01629083789885044 0.7171013355255127
id10278~fvX1Vtx3sNo~00004 1.0 6.294052582234144e-05 0.0 2.5621895790100098 0.006549232639372349 0.6213439702987671
id10278~fvX1Vtx3sNo~00002 1.0 0.0004312062228564173 0.0 5.43339729309082 0.005408319178968668 0.5647033452987671
id10278~fvX1Vtx3sNo~00003 1.0 3.433168603805825e-05 0.0 8.14635181427002 0.006017914041876793 0.6478561758995056
id10271~gO805KoL2RM~00005 1.0 0.020208539441227913 1.0 0.15067511796951294 0.00514045637100935 0.5068163275718689
id10271~gO805KoL2RM~00004 1.0 0.033627673983573914 0.0 2.7012314796447754 0.006745144724845886 0.4996606111526489
id10271~gO805KoL2RM~00002 1.0 0.0014003242831677198 1.0 0.02833433635532856 0.005962049122899771 0.5181357860565186
id10271~gO805KoL2RM~00001 1.0 0.013437538407742977 1.0 0.4099702835083008 0.005494011100381613 0.4863870143890381
id10279~IvOQNamNtF4~00003 1.0 0.4771578907966614 0.0 4.229779243469238 0.013300872407853603 0.47948887944221497
id10280~PQBBKBYGWgU~00005 1.0 0.003383271163329482 0.0 2.0765843391418457 0.024915490299463272 0.7644367218017578
id10280~PQBBKBYGWgU~00003 1.0 0.02383996732532978 0.0 5.266005039215088 0.015374899841845036 0.6415054202079773
id10280~PQBBKBYGWgU~00001 1.0 0.5104721784591675 0.0 4.05450439453125 0.026210175827145576 0.7327916622161865
id10280~PQBBKBYGWgU~00002 1.0 0.028275351971387863 1.0 0.8229268193244934 0.01546433661133051 0.6391345858573914
id10281~NHARUN9OhSo~00005 1.0 0.2718261778354645 1.0 0.27000096440315247 0.0030609378591179848 0.18227463960647583
id10282~zGjY8J48FoE~00001 1.0 0.11166252195835114 0.0 2.9449026584625244 0.0049318550154566765 0.4388585388660431
id10282~zGjY8J48FoE~00004 1.0 0.08796732872724533 1.0 0.35649436712265015 0.004634105134755373 0.37086716294288635
id10282~zGjY8J48FoE~00005 1.0 0.00544149661436677 0.0 4.224539756774902 0.008245078846812248 0.5522327423095703
id10283~oGZsanLiXsY~00004 1.0 0.0020071377512067556 1.0 0.0068288990296423435 0.003153040772303939 0.2611369788646698
